t_interpolado,tray_x_interpolado,tray_y_interpolado,tray_z_interpolado
0.83,2.2254810388371036,-0.13970582434591458,-0.9979771916331492
0.84,2.2434772056297967,-0.1210784901400302,-0.9980334052773479
0.85,2.2611810741203837,-0.10233214317851386,-0.9977433552486189
0.86,2.2785900512129427,-0.08346993727301277,-0.9971059518939225
0.87,2.295701543811552,-0.06449502623517409,-0.996120105560221
0.88,2.3125129588202915,-0.045410563876644876,-0.9947847265944751
0.89,2.329021703143239,-0.026219704009072364,-0.9930987253436464
0.9,2.345225183684475,-0.006925600444103626,-0.9910610121546961
0.91,2.3611208073480774,0.012468593006614036,-0.9886704973745856
0.92,2.3767059810381244,0.03195972253143365,-0.9859260913502763
0.93,2.391978111658695,0.051544634318708024,-0.9828267044287292
0.94,2.4069346061138703,0.0712201745567897,-0.979371246956906
0.95,2.4215728713077267,0.09098318943403208,-0.9755586292817681
0.96,2.435890314144344,0.11083052513878763,-0.9713877617502763
0.97,2.449884341527801,0.13075902785940946,-0.966857554709392
0.98,2.4635523603621774,0.15076554378425025,-0.9619669185060772
0.99,2.4768917775515504,0.17084691910166272,-0.9567147634872929
1.0,2.4899,0.191,-0.9511
1.01,2.5025748375683414,0.21122151603222927,-0.9451225387535911
1.02,2.514915711944339,0.2315077302097756,-0.9387862919071822
1.03,2.5269224477724923,0.2518547889086786,-0.9320961719823204
1.04,2.538594869697301,0.2722588385049778,-0.9250570915005524
1.05,2.549932802363266,0.2927160253747126,-0.9176739629834253
1.06,2.560936070414888,0.31322249589392276,-0.9099516989524861
1.07,2.571604498496667,0.33377439643864776,-0.9018952119292817
1.08,2.5819379112531022,0.35436787338492703,-0.893509414435359
1.09,2.591936133328695,0.3749990731088003,-0.8847992189922651
1.1,2.6015989893679454,0.39566414198630706,-0.8757695381215468
1.11,2.6109263040153534,0.4163592263934867,-0.8664252843447512
1.12,2.6199179019154197,0.43708047270637895,-0.8567713701834252
1.13,2.6285736077126436,0.45782402730102284,-0.846812708159116
1.14,2.636893246051527,0.4785860365534588,-0.8365542107933702
1.15,2.6448766415765683,0.49936264683972603,-0.8260007906077349
1.16,2.652523618932269,0.5201500045358639,-0.815157360123757
1.17,2.659834002763129,0.5409442560179122,-0.8040288318629835
1.18,2.666807617713648,0.56174154766191,-0.7926201183469613
1.19,2.6734442884283274,0.5825380258438974,-0.7809361320972376
1.2,2.679743839551667,0.6033298369399137,-0.7689817856353592
1.21,2.6857060957281664,0.6241131273259986,-0.756761991482873
1.22,2.691330881602326,0.6448840433781913,-0.744281662161326
1.23,2.6966180218186473,0.6656387314725317,-0.7315457101922651
1.24,2.701567341021629,0.6863733379850591,-0.7185590480972377
1.25,2.7061786638557717,0.7070840092918131,-0.7053265883977902
1.26,2.7104518149655763,0.7277668917688335,-0.6918532436154696
1.27,2.7143866189955435,0.7484181317921597,-0.6781439262718232
1.28,2.717982900590172,0.7690338757378309,-0.6642035488883977
1.29,2.7212404843939626,0.789610269981887,-0.6500370239867402
1.3,2.724159195051416,0.8101434609003677,-0.6356492640883977
1.31,2.726738857207032,0.830629594869312,-0.6210451817149171
1.32,2.7289792955053107,0.85106481826476,-0.606229689387845
1.33,2.7308803345907533,0.8714452774627511,-0.5912076996287291
1.34,2.732441799107859,0.8917671188393245,-0.5759841249591159
1.35,2.7336635137011287,0.9120264887705202,-0.5605638779005523
1.36,2.7345453030150626,0.9322195336323775,-0.5449518709745855
1.37,2.7350869916941605,0.9523423998009359,-0.5291530167027624
1.38,2.7352884043829233,0.9723912336522349,-0.5131722276066301
1.39,2.7351493657258508,0.9923621815623144,-0.497014416207735
1.4,2.734669700367443,1.0122513899072139,-0.48068449502762445
1.41,2.733849232952201,1.0320550050629727,-0.4641873765878455
1.42,2.732687788124624,1.0517691734056303,-0.44752797340994493
1.43,2.731185190529213,1.0713900413112267,-0.43071119801546975
1.44,2.729341264810468,1.090913755155801,-0.41374196292596693
1.45,2.7271558356128893,1.1103364613153928,-0.39662518066298347
1.46,2.7246287275809777,1.1296543061660418,-0.37936576374806646
1.47,2.7217597653592325,1.1488634360837875,-0.3619686247027625
1.48,2.7185487735921545,1.1679599974446693,-0.3444386760486189
1.49,2.714995576924244,1.1869401366247267,-0.32678083030718247
1.5,2.7111,1.2058,-0.309
1.51,2.7068622729761613,1.2245358685351027,-0.29110142148950274
1.52,2.70228424805841,1.2431445615489491,-0.2730916265016574
1.53,2.697368182964667,1.2616230329490286,-0.25497747060331494
1.54,2.6921163354128526,1.2799682366428295,-0.2367658093613259
1.55,2.686530963120886,1.2981771265378415,-0.21846349834254136
1.56,2.680614323806688,1.316246656541553,-0.20007739311381204
1.57,2.6743686751881786,1.334173780561453,-0.18161434924198883
1.58,2.667796274983277,1.3519554525050306,-0.1630812222939225
1.59,2.660899380909905,1.369588626279775,-0.14448486783646394
1.6,2.653680250685982,1.3870702557931747,-0.12583214143646393
1.61,2.6461411420294274,1.4043972949527188,-0.1071298986607733
1.62,2.6382843126581617,1.4215666976658967,-0.08838499507624291
1.63,2.6301120202901056,1.4385754178401964,-0.06960428624972395
1.64,2.621626522643179,1.4554204093831078,-0.0507946277480665
1.65,2.6128300774353006,1.4720986262021196,-0.03196287513812172
1.66,2.6037249423843933,1.488607022204721,-0.013115883986740476
1.67,2.5943133752083747,1.5049425512984005,0.005739490139226403
1.68,2.584597633625166,1.5211021673906473,0.02459639167292803
1.69,2.574579975352687,1.5370828243889503,0.0434479650475137
1.7,2.5642626581088583,1.5528814762007983,0.06228735469613251
1.71,2.5536479396116,1.5684950767336803,0.08110770505193365
1.72,2.542738077578831,1.5839205798950857,0.09990216054806628
1.73,2.531535329728473,1.5991549395925029,0.11866386561767948
1.74,2.5200419537784455,1.6141951097334215,0.13738596469392264
1.75,2.5082602074466678,1.6290380442253296,0.15606160220994475
1.76,2.496192348451061,1.6436806969757172,0.17468392259889506
1.77,2.4838406345095456,1.6581200218920722,0.1932460702939227
1.78,2.4712073233400407,1.6723529728818842,0.21174118972817682
1.79,2.4582946726604664,1.686376503852642,0.23016242533480677
1.8,2.4451049401887444,1.7001875687118346,0.2485029215469615
1.81,2.431640383642792,1.7137831213669512,0.26675582279779014
1.82,2.417903260740532,1.7271601157254803,0.2849142735204421
1.83,2.4038958291998833,1.7403155056949113,0.3029714181480664
1.84,2.3896203467387664,1.7532462451827329,0.32092040111381226
1.85,2.3750790710751004,1.765949288096434,0.33875436685082894
1.86,2.360274259926807,1.7784215883435037,0.3564664597922654
1.87,2.345208171011806,1.790660099831431,0.37404982437127093
1.88,2.3298830620480158,1.8026617764677044,0.3914976050209943
1.89,2.3143011907533584,1.8144235721598139,0.40880294617458546
1.9,2.2984648148457536,1.8259424408152474,0.42595899226519324
1.91,2.2823761920431207,1.8372153363414947,0.4429588877259668
1.92,2.26603758006338,1.848239212646044,0.4597957769900552
1.93,2.249451236624452,1.8590110236363848,0.4764628044906076
1.94,2.2326194194442572,1.8695277232200058,0.4929531146607735
1.95,2.2155443862407145,1.8797862653043962,0.5092598519337015
1.96,2.1982283947317454,1.8897836037970446,0.5253761607425413
1.97,2.180673702635269,1.8995166926054403,0.541295185520442
1.98,2.162882567669206,1.908982485637072,0.5570100707005525
1.99,2.144857247551476,1.9181779367994292,0.5725139607160221
2.0,2.1266,1.9271,0.5878
2.01,2.1081133393270135,1.9357459706273599,0.602861950311602
2.02,2.08940080622202,1.9441145099944275,0.6176960427138122
2.03,2.0704661979688392,1.9522046208952073,0.6322991255955799
2.04,2.0513133118512883,1.960015306123704,0.6466680473458564
2.05,2.0319459451531894,1.967545568473922,0.660799656353591
2.06,2.0123678951583597,1.9747944107398663,0.6746908010077349
2.07,1.9925829591506201,1.981760835715541,0.6883383296972374
2.08,1.9725949344137879,1.988443846194951,0.7017390908110498
2.09,1.9524076182316847,1.9948424449721007,0.7148899327381214
2.1,1.932024807888128,2.000955634840995,0.7277877038674034
2.11,1.9114503006669383,2.0067824185956384,0.7404292525878452
2.12,1.8906878938519334,2.0123217990300355,0.7528114272883979
2.13,1.8697413847269346,2.0175727789381908,0.7649310763580109
2.14,1.848614570575759,2.0225343611141082,0.7767850481856355
2.15,1.827311248682228,2.0272055483517937,0.7883701911602208
2.16,1.805835216330159,2.031585343445251,0.7996833536707183
2.17,1.784190270803373,2.035672749188485,0.8107213841060772
2.18,1.7623802093856877,2.0394667683755006,0.8214811308552488
2.19,1.740408829360924,2.0429664038003015,0.8319594423071823
2.2,1.7182799280128995,2.0461706582568935,0.8421531668508289
2.21,1.6959973026254354,2.0490785345392792,0.8520591528751381
2.22,1.6735647504823488,2.051689035441466,0.861674248769061
2.23,1.6509860688674614,2.054001163757456,0.870995302921547
2.24,1.62826505506459,2.0560139222812555,0.8800191637215473
2.25,1.6054055063575563,2.057726313806868,0.8887426795580111
2.26,1.5824112200301785,2.0591373411282987,0.8971626988198894
2.27,1.5592859933662744,2.060246007039552,0.9052760698961327
2.28,1.5360336236496661,2.0610513143346325,0.9130796411756905
2.29,1.5126579081641702,2.0615522658075447,0.9205702610475139
2.3,1.4891626441936083,2.0617478642522937,0.9277447779005524
2.31,1.4655516290217978,2.061637112462883,0.934600040123757
2.32,1.44182865993256,2.0612190132333184,0.9411328961060773
2.33,1.4179975342097118,2.060492569357604,0.9473401942364641
2.34,1.3940620491370748,2.0594567836297446,0.9532187829038673
2.35,1.3700260019984667,2.058110658843744,0.9587655104972378
2.36,1.3458931900777078,2.0564531977936085,0.9639772254055248
2.37,1.3216674106586164,2.054483403273341,0.9688507760176795
2.38,1.2973524610250127,2.0522002780769464,0.973383010722652
2.39,1.2729521384607152,2.0496028249984297,0.9775707779093924
2.4,1.2484702402495444,2.046690046831796,0.9814109259668508
2.41,1.2239105636753176,2.0434609463710487,0.9849003032839778
2.42,1.1992769060218564,2.0399145264101937,0.9880357582497239
2.43,1.174573064572978,2.036049789743234,0.9908141392530389
2.44,1.1498028366125037,2.031865739164176,0.9932322946828727
2.45,1.1249700194242507,2.027361377467023,0.9952870729281768
2.46,1.1000784102920405,2.0225357074457797,0.9969753223779008
2.47,1.07513180649969,2.017387731894451,0.9982938914209946
2.48,1.050134005331021,2.0119164536070424,0.9992396284464088
2.49,1.0250888040698505,2.0061208753775572,0.9998093818430938
2.5,1.0,2.0,1.0
2.51,0.9748714033157848,1.9935532449554576,0.9998093818430939
2.52,0.9497068758535092,1.9867816864733405,0.9992396284464088
2.53,0.9245102923599783,1.9796868154701421,0.9982938914209945
2.54,0.8992855275819925,1.9722701228623543,0.9969753223779005
2.55,0.8740364562663571,1.9645330995664703,0.9952870729281769
2.56,0.8487669531598719,1.9564772364989824,0.9932322946828729
2.57,0.8234808930093425,1.9481040245763832,0.9908141392530387
2.58,0.7981821505615689,1.9394149547151656,0.9880357582497238
